symbol,synonym_symbol,scientific_name,common_name,fips_code
AGME2,AGPAM2,Agastache pallidiflora (A. Heller) Rydb. ssp.,NA,US35
AGME2,NA,Agastache mearnsii Wooton & Standl.,San Luis Mountain giant hyssop,US35
AGMI,CEMI7,Cedronella micrantha A. Gray,NA,US35
AGMI,NA,Agastache micrantha (A. Gray) Wooton & Standl,white giant hyssop,US35
AGOSE,NA,Agoseris Raf.,agoseris,US35
AGPA,NA,Agastache pallidiflora (A. Heller) Rydb.,Bill Williams Mountain giant hyssop,US35
AGPA3,NA,Agave palmeri Engelm.,Palmer's century plant,US35
AGPA4,NA,Agave parryi Engelm.,Parry's agave,US35
AGPAG3,NA,Agastache pallidiflora (A. Heller) Rydb. ssp.,Bill Williams Mountain giant hyssop,US35
AGPAG4,AGGR10,Agastache greenei (Briq.) Wooton & Standl.,NA,US35
AGPAG4,NA,Agastache pallidiflora (A. Heller) Rydb. ssp.,Bill Williams Mountain giant hyssop,US35
AGPAH3,AGNEH,Agastache neomexicana (Briq.) Standl. ssp. ha,NA,US35
AGPAH3,NA,Agastache pallidiflora (A. Heller) Rydb. ssp.,Bill Williams Mountain giant hyssop,US35
AGPAH3,AGBRH,Agastache breviflora (A. Gray) Epling var. ha,NA,US35
AGPAH3,AGPAH2,Agastache pallidiflora (A. Heller) Rydb. ssp.,NA,US35
AGPAN,NA,Agastache pallidiflora (A. Heller) Rydb. ssp.,Bill Williams Mountain giant hyssop,US35
AGPAN2,AGNE6,Agastache neomexicana (Briq.) Standl.,NA,US35
AGPAN2,NA,Agastache pallidiflora (A. Heller) Rydb. ssp.,Bill Williams Mountain giant hyssop,US35
AGPAN6,AGNE4,Agave neomexicana Wooton & Standl.,NA,US35
AGPAN6,NA,Agave parryi Engelm. ssp. neomexicana (Wooton,Parry's agave,US35
AGPAP2,NA,Agastache pallidiflora (A. Heller) Rydb. ssp.,Bill Williams Mountain giant hyssop,US35
AGPAP4,AGPAT2,Agastache pallidiflora (A. Heller) Rydb. ssp.,NA,US35
AGPAP4,NA,Agastache pallidiflora (A. Heller) Rydb. ssp.,Bill Williams Mountain giant hyssop,US35
AGPAP5,AGHU3,Agave huachucensis Baker,NA,US35
AGPAP5,NA,Agave parryi Engelm. ssp. parryi,Parry's agave,US35
AGPAP5,AGPAC,Agave parryi Engelm. var. couesii (Engelm. ex,NA,US35
AGPAP5,AGSC2,Agave scabra Salm-Dyck,NA,US35
AGPAP5,AGPAH,Agave parryi Engelm. var. huachucensis (Baker,NA,US35
AGPR3,NA,Agastache pringlei (Briq.) Lint & Epling,Pringle's giant hyssop,US35
AGPRV,AGVE3,Agastache verticillata Wooton & Standl.,NA,US35
AGPRV,NA,Agastache pringlei (Briq.) Lint & Epling var.,Pringle's giant hyssop,US35
AGRIM,NA,Agrimonia L.,agrimony,US35
AGRO5,EURO9,Eupatorium rothrockii A. Gray,NA,US35
AGRO5,NA,Ageratina rothrockii (A. Gray) R.M. King & H.,Rothrock's snakeroot,US35
AGROP2,NA,Agropyron Gaertn.,wheatgrass,US35
AGROP3,NA,×Agropogon Fourn.,agropogon,US35
AGROS,NA,Agrostemma L.,corncockle,US35
AGROS2,NA,Agrostis L.,bentgrass,US35
AGRU,NA,Agastache rupestris (Greene) Standl.,threadleaf giant hyssop,US35
AGSC3,NA,Agave schottii Engelm.,Schott's century plant,US35
AGSC5,NA,Agrostis scabra Willd.,rough bentgrass,US35
AGSC5,AGSCG,Agrostis scabra Willd. var. geminata (Trin.) ,NA,US35
