symbol,synonym_symbol,scientific_name,common_name,fips_code
ALCAM,ALZE2,Allium zenobine Cory,NA,US19
ALCAM,ALMU4,Allium mutabile Michx.,NA,US19
ALCAM,NA,Allium canadense L. var. mobilense (Regel) Ow,meadow garlic,US19
ALCE2,NA,Allium cernuum Roth,nodding onion,US19
ALCEA,NA,Alcea L.,hollyhock,US19
ALCEC2,NA,Allium cernuum Roth var. cernuum,nodding onion,US19
ALGE2,NA,Alopecurus geniculatus L.,water foxtail,US19
ALGEG4,ALPA9,Alopecurus pallescens Piper,NA,US19
ALGEG4,NA,Alopecurus geniculatus L. var. geniculatus,water foxtail,US19
ALGL2,ALAL7,"Alnus alnus (L.) Britton, nom. inval.",NA,US19
ALGL2,NA,Alnus glutinosa (L.) Gaertn.,European alder,US19
ALGR,ALGRG2,Alisma gramineum Lej. var. geyeri (Torr.) Lam,NA,US19
ALGR,ALGRA,Alisma gramineum Lej. var. angustissimum (DC.,NA,US19
ALGR,ALGRG3,Alisma gramineum Lej. var. graminifolium (Wah,NA,US19
ALGR,ALLA5,Alisma lanceolatum A. Gray,NA,US19
ALGR,ALGE3,Alisma geyeri Torr.,NA,US19
ALGR,NA,Alisma gramineum Lej.,narrowleaf water plantain,US19
ALGR,ALGRW,Alisma gramineum Lej. var. wahlenbergii auct.,NA,US19
ALIN2,NA,Alnus incana (L.) Moench,gray alder,US19
ALINR,ALRU3,Alnus rugosa (Du Roi) Spreng.,NA,US19
ALINR,ALINA,Alnus incana (L.) Moench var. americana Regel,NA,US19
ALINR,ALRUA,Alnus rugosa (Du Roi) Spreng. var. americana ,NA,US19
ALINR,NA,Alnus incana (L.) Moench ssp. rugosa (Du Roi),speckled alder,US19
ALISM,NA,Alisma L.,water plantain,US19
ALLIA,NA,Alliaria Heist. ex Fabr.,alliaria,US19
ALLIU,NA,Allium L.,onion,US19
ALNUS,NA,Alnus Mill.,alder,US19
ALOPE,NA,Alopecurus L.,foxtail,US19
ALPE2,NA,Allium perdulce S.V. Fraser,plains onion,US19
ALPE4,SIAL11,Sisymbrium alliaria (L.) Scop.,NA,US19
ALPE4,ALOF3,Alliaria officinalis Andrz. ex M. Bieb.,NA,US19
ALPE4,NA,Alliaria petiolata (M. Bieb.) Cavara & Grande,garlic mustard,US19
ALPE4,ALAL8,"Alliaria alliaria (L.) Britton, nom. inval.",NA,US19
ALPE4,ERAL14,Erysimum alliaria L.,NA,US19
ALPEP,NA,Allium perdulce S.V. Fraser var. perdulce,plains onion,US19
ALPO2,NA,Allium porrum L.,garden leek,US19
