symbol,synonym_symbol,scientific_name,common_name,fips_code
AGST,NA,Agrimonia striata Michx.,roadside agrimony,US30
AGST2,AGMA10,Agrostis maritima Lam.,NA,US30
AGST2,AGSTP,Agrostis stolonifera L. var. palustris (Huds.,NA,US30
AGST2,NA,Agrostis stolonifera L.,creeping bentgrass,US30
AGST2,AGPA17,Agrostis palustris Huds.,NA,US30
AGST2,AGALS,Agrostis alba L. var. stolonifera (L.) Sm.,NA,US30
AGST2,AGALP,Agrostis alba L. var. palustris (Huds.) Pers.,NA,US30
AGST2,AGSTC,Agrostis stolonifera L. var. compacta Hartm.,NA,US30
AGUR,NA,Agastache urticifolia (Benth.) Kuntze,nettleleaf giant hyssop,US30
AGURU,NA,Agastache urticifolia (Benth.) Kuntze var. ur,nettleleaf giant hyssop,US30
AGVA,AGRO7,Agrostis rossiae auct. non Vasey,NA,US30
AGVA,NA,Agrostis variabilis Rydb.,mountain bentgrass,US30
ALAC4,NA,Allium acuminatum Hook.,tapertip onion,US30
ALAC4,ALACC,Allium acuminatum Hook. var. cuspidatum Ferna,NA,US30
ALAE,NA,Alopecurus aequalis Sobol.,shortawn foxtail,US30
ALAEA,ALGEA,Alopecurus geniculatus L. var. aristulatus (M,NA,US30
ALAEA,ALAEN,Alopecurus aequalis Sobol. var. natans (Wahle,NA,US30
ALAEA,ALAR5,Alopecurus aristulatus Michx.,NA,US30
ALAEA,NA,Alopecurus aequalis Sobol. var. aequalis,shortawn foxtail,US30
ALAL3,ALCA11,Alyssum calycinum L.,NA,US30
ALAL3,NA,Alyssum alyssoides (L.) L.,pale madwort,US30
ALAL3,CLAL10,Clypeola alyssoides L.,NA,US30
ALAR,ALVE,"Alopecurus ventricosus Pers., non (Gouan) Hud",NA,US30
ALAR,NA,Alopecurus arundinaceus Poir.,creeping meadow foxtail,US30
ALBR,ALMI4,Allium minimum M.E. Jones,NA,US30
ALBR,ALTRD,Allium tribracteatum Torr. var. diehlii M.E. ,NA,US30
ALBR,NA,Allium brandegeei S. Watson,Brandegee's onion,US30
ALBR,ALDI8,Allium diehlii (M.E. Jones) M.E. Jones,NA,US30
ALBR2,NA,Allium brevistylum S. Watson,shortstyle onion,US30
ALCA3,NA,Allium canadense L.,meadow garlic,US30
ALCA4,ALMA15,Alopecurus macounii Vasey,NA,US30
ALCA4,NA,Alopecurus carolinianus Walter,Carolina foxtail,US30
ALCA4,ALRA4,Alopecurus ramosus Poir.,NA,US30
ALCAF,NA,Allium canadense L. var. fraseri Ownbey,Fraser meadow garlic,US30
ALCAF,ALLAF,Allium lavandulare Bates var. fraseri (Ownbey,NA,US30
ALCAF,ALLAF2,Allium lavandulare Bates ssp. fraseri (Ownbey,NA,US30
ALCAF,ALFR,Allium fraseri (Ownbey) Shinners,NA,US30
ALCE,ALCEA2,Allium cepa L. var. aggregatum G. Don,NA,US30
