symbol,synonym_symbol,scientific_name,common_name,fips_code
ACOCP,STEL2,Stipa elmeri Piper & Brodie ex Scribn.,NA,US08
ACONI,NA,Aconitum L.,monkshood,US08
ACORU,NA,Acorus L.,sweetflag,US08
ACPI2,NA,Achnatherum pinetorum (M.E. Jones) Barkworth,pine needlegrass,US08
ACPI2,STPI2,Stipa pinetorum M.E. Jones,NA,US08
ACRE3,CERE6,Centaurea repens L.,NA,US08
ACRE3,NA,Acroptilon repens (L.) DC.,hardheads,US08
ACRE3,CEPI3,Centaurea picris Pall. ex Willd.,NA,US08
ACRI8,NA,Achnatherum richardsonii (Link) Barkworth,Richardson's needlegrass,US08
ACRI8,STRI2,Stipa richardsonii Link,NA,US08
ACRO7,NA,Achnatherum robustum (Vasey) Barkworth,sleepygrass,US08
ACRO7,STVA4,Stipa vaseyi Scribn.,NA,US08
ACRO7,STRO3,Stipa robusta (Vasey) Scribn.,NA,US08
ACROP,NA,Acroptilon Cass.,hardheads,US08
ACRU2,NA,Actaea rubra (Aiton) Willd.,red baneberry,US08
ACRUA8,ACAR7,Actaea arguta Nutt.,NA,US08
ACRUA8,ACSPA,Actaea spicata L. var. arguta (Nutt.) Torr.,NA,US08
ACRUA8,NA,Actaea rubra (Aiton) Willd. ssp. arguta (Nutt,red baneberry,US08
ACRUA8,ACARV,Actaea arguta Nutt. var. viridiflora (Greene),NA,US08
ACRUA8,ACRUA,Actaea rubra (Aiton) Willd. var. arguta (Nutt,NA,US08
ACSC11,NA,Achnatherum scribneri (Vasey) Barkworth,Scribner needlegrass,US08
ACSC11,STSC2,Stipa scribneri Vasey,NA,US08
ACSP12,NA,Achnatherum speciosum (Trin. & Rupr.) Barkwor,desert needlegrass,US08
ACSP12,STSP3,Stipa speciosa Trin. & Rupr.,NA,US08
ACTAE,NA,Actaea L.,baneberry,US08
ACTH7,STTH2,Stipa thurberiana Piper,NA,US08
ACTH7,NA,Achnatherum thurberianum (Piper) Barkworth,Thurber's needlegrass,US08
ACWE3,STWE,Stipa webberi (Thurb.) B.L. Johnson,NA,US08
ACWE3,NA,Achnatherum webberi (Thurb.) Barkworth,Webber needlegrass,US08
ACWE3,ORWE,Oryzopsis webberi (Thurb.) Benth. ex Vasey,NA,US08
ADAL,ADPES,Adiantum pedatum L. ssp. subpumilum (W.H. Wag,NA,US08
ADAL,NA,Adiantum aleuticum (Rupr.) Paris,Aleutian maidenhair,US08
ADAL,ADPEA2,Adiantum pedatum L. ssp. aleuticum (Rupr.) Ca,NA,US08
ADAL,ADPEC,Adiantum pedatum L. ssp. calderi Cody,NA,US08
ADAL,ADPEA,Adiantum pedatum L. var. aleuticum Rupr.,NA,US08
ADAL,ADPES2,Adiantum pedatum L. var. subpumilum W.H. Wagn,NA,US08
