symbol,synonym_symbol,scientific_name,common_name,fips_code
TRLA16,BRLA9,Brodiaea laxa (Benth.) S. Watson,NA,US41
TRLA16,NA,Triteleia laxa Benth.,Ithuriel's spear,US41
TRLA16,BRLAN,Brodiaea laxa (Benth.) S. Watson var. nimia J,NA,US41
TRLA16,BRLAC,Brodiaea laxa (Benth.) S. Watson var. candida,NA,US41
TRLA16,BRLAT,Brodiaea laxa (Benth.) S. Watson var. tracyi ,NA,US41
TRLA4,NA,Trichostema lanceolatum Benth.,vinegarweed,US41
TRLA5,NA,Trichostema laxum A. Gray,turpentine weed,US41
TRLA8,TROR6,Trifolium orbiculatum Kennedy & McDermott,NA,US41
TRLA8,TRHOL,Trifolium howellii S. Watson var. latifolium ,NA,US41
TRLA8,TRAI,Trifolium aitonii Rydb.,NA,US41
TRLA8,NA,Trifolium latifolium (Hook.) Greene,twin clover,US41
TRLA8,TRLOL4,Trifolium longipes Nutt. var. latifolium Hook,NA,US41
TRLAA2,NA,Trollius laxus Salisb. ssp. albiflorus (A. Gr,American globeflower,US41
TRLAA2,TRLAA,Trollius laxus Salisb. var. albiflorus A. Gra,NA,US41
TRLAA2,TRAL8,Trollius albiflorus (A. Gray) Rydb.,NA,US41
TRLE,NA,Trifolium leibergii A. Nelson & J.F. Macbr.,Leiberg's clover,US41
TRLE2,NA,Trifolium lemmonii S. Watson,Lemmon's clover,US41
TRLE2,TRGYL,Trifolium gymnocarpon Nutt. var. lemmonii (S.,NA,US41
TRLO,NA,Trifolium longipes Nutt.,longstalk clover,US41
TRLOC,TRLOM2,Trifolium longipes Nutt. var. multiovulatum (,NA,US41
TRLOC,TRCO11,Trifolium covillei House,NA,US41
TRLOC,TRRUC,Trifolium rusbyi Greene ssp. caurinum (Piper),NA,US41
TRLOC,NA,Trifolium longipes Nutt. ssp. caurinum (Piper,longstalk clover,US41
TRLOC,TRORM,Trifolium oreganum Howell var. multiovulatum ,NA,US41
TRLOC,TRCA15,Trifolium caurinum Piper,NA,US41
TRLOE,TREL4,Trifolium elmeri Greene,NA,US41
TRLOE,TRLOE2,Trifolium longipes Nutt. var. elmeri (Greene),NA,US41
TRLOE,NA,Trifolium longipes Nutt. ssp. elmeri (Greene),Elmer's clover,US41
TRLOH,NA,Trifolium longipes Nutt. ssp. hansenii (Green,Hansen's clover,US41
