symbol,synonym_symbol,scientific_name,common_name,fips_code
ACMIO,NA,Achillea millefolium L. var. occidentalis DC.,western yarrow,US48
ACMIO,ACMIG2,Achillea millefolium L. var. gracilis (Raf.) ,NA,US48
ACMO,ACHE,Acalypha hederacea Torr.,NA,US48
ACMO,NA,Acalypha monostachya Cav.,round copperleaf,US48
ACMO4,ACGRM,Acalypha gracilens A. Gray var. monococca Eng,NA,US48
ACMO4,ACVIM,Acalypha virginica L. var. monococca (Engelm.,NA,US48
ACMO4,NA,Acalypha monococca (Engelm. ex A. Gray) Lill.,slender threeseed mercury,US48
ACMO4,ACGRM2,Acalypha gracilens A. Gray ssp. monococca (En,NA,US48
ACNA2,NA,Acourtia nana (A. Gray) Reveal & R.M. King,dwarf desertpeony,US48
ACNA2,PENA5,Perezia nana A. Gray,NA,US48
ACNE,NA,Acalypha neomexicana Müll. Arg.,New Mexico copperleaf,US48
ACNE2,NA,Acer negundo L.,boxelder,US48
ACNE9,NA,Achnatherum nelsonii (Scribn.) Barkworth,Columbia needlegrass,US48
ACNED,STMI6,Stipa minor (Vasey) Scribn.,NA,US48
ACNED,STOCM,Stipa occidentalis Thurb. var. minor sensu C.,NA,US48
ACNED,ACNED2,Achnatherum nelsonii (Scribn.) Barkworth var.,NA,US48
ACNED,STNED,Stipa nelsonii Scribn. ssp. dorei Barkworth &,NA,US48
ACNED,STCO3,"Stipa columbiana Macoun, nom. utique rej.",NA,US48
ACNED,STNED2,Stipa nelsonii Scribn. var. dorei (Barkworth ,NA,US48
ACNED,NA,Achnatherum nelsonii (Scribn.) Barkworth ssp.,Dore's needlegrass,US48
ACNEN,ACNEV2,Acer negundo L. var. variegatum Jacques,NA,US48
ACNEN,NEAC,Negundo aceroides (L.) Moench,NA,US48
ACNEN,NA,Acer negundo L. var. negundo,boxelder,US48
ACNEN,NENE,"Negundo negundo (L.) Karst., nom. inval.",NA,US48
ACNET,NA,Acer negundo L. var. texanum Pax,boxelder,US48
ACNET,ACNEL,Acer negundo L. ssp. latifolium (Pax) Schweri,NA,US48
ACOB2,ACBE4,Acleisanthes berlandieri A. Gray,NA,US48
ACOB2,ACGR8,Acleisanthes greggii Standl.,NA,US48
ACOB2,NA,Acleisanthes obtusa (Choisy) Standl.,Berlandier's trumpets,US48
ACOP,NA,Acmella oppositifolia (Lam.) R.K. Jansen,oppositeleaf spotflower,US48
ACOPR,NA,Acmella oppositifolia (Lam.) R.K. Jansen var.,oppositeleaf spotflower,US48
ACOPR,SPAM3,Spilanthes americana auct. non Hieron. p.p.,NA,US48
ACOPR,ACRE6,Acmella repens (Walter) Rich.,NA,US48
